PC-Miler Practical Mileage,Spot Avg Linehaul Rate,Spot Low Linehaul Rate,Spot High Linehaul Rate,Spot Fuel Surcharge,Spot Time Frame,Spot Origin Geo Expansion,Spot Destination Geo Expansion,Spot # of Companies,Spot # of Reports,Spot Your Own Avg Linehaul Rate,Spot Your Own # of Reports,Spot Error,Orig City,Orig State,Orig Postal Code,Dest City,Dest State,Dest Postal Code,Truck Type,ID
936,2.01,1.8,2.17,0.24,15,10,20,,,,,,CHATTANOOGA,TN,37401,HARTFORD,CT,6105,V,
889,2.1,1.9,2.49,0.24,15,20,20,,,,,,CHICAGO,IL,60290,HARTFORD,CT,6105,V,
755,2.19,1.76,2.5,0.24,15,20,20,,,,,,CINCINATTI,OH,45201,HARTFORD,CT,6105,V,
561,2.48,2.22,2.68,0.24,15,20,20,,,,,,CLEVELAND,OH,44101,HARTFORD,CT,6105,V,
661,2.47,2.34,2.82,0.24,15,10,20,,,,,,COLUMBUS,OH,43216,HARTFORD,CT,6105,V,
1667,1.36,1.24,1.58,0.24,15,20,20,,,,,,DALLAS,TX,75260,HARTFORD,CT,6105,V,
1042,1.77,1.51,1.82,0.24,30,20,20,,,,,,DAVENPORT,IA,52801,HARTFORD,CT,6105,V,
1879,1.34,1.09,1.56,0.24,30,20,30,,,,,,DENVER,CO,80202,HARTFORD,CT,6105,V,
661,2.57,2.35,3.02,0.24,15,20,20,,,,,,DETROIT,MI,48201,HARTFORD,CT,6105,V,
1747,1.49,1.35,1.61,0.24,15,20,20,,,,,,HOUSTON,TX,77001,HARTFORD,CT,6105,V,
835,2.38,2.24,2.44,0.24,15,20,20,,,,,,INDIANAPOLIS,IN,46201,HARTFORD,CT,6105,V,
1062,1.59,1.52,1.6,0.24,15,10,20,,,,,,JACKSONVILLE,FL,32099,HARTFORD,CT,6105,V,
1319,1.64,1.5,1.71,0.24,15,20,20,,,,,,KANSAS CITY,MO,64101,HARTFORD,CT,6105,V,
1350,1.77,1.65,1.81,0.24,30,20,20,,,,,,LITTLE ROCK,AR,72201,HARTFORD,CT,6105,V,
2911,1.36,1.18,1.48,0.24,15,20,20,,,,,,LOS ANGELES,CA,90005,HARTFORD,CT,6105,V,
860,2.38,2.22,2.54,0.24,15,10,20,,,,,,LOUISVILLE,KY,40201,HARTFORD,CT,6105,V,
1212,1.93,1.72,2.11,0.24,15,20,20,,,,,,MEMPHIS,TN,37501,HARTFORD,CT,6105,V,
1455,1.16,1.03,1.31,0.24,15,20,20,,,,,,MIAMI,FL,33101,HARTFORD,CT,6105,V,
982,2.17,1.93,2.41,0.24,15,20,20,,,,,,MILWAUKEE,WI,53202,HARTFORD,CT,6105,V,
1303,1.67,1.56,1.76,0.24,15,20,20,,,,,,MINNEAPOLIS,MN,55401,HARTFORD,CT,6105,V,
1329,1.7,1.57,1.92,0.24,30,20,30,,,,,,MOBILE,AL,36601,HARTFORD,CT,6105,V,
1003,2.51,2.18,3.29,0.24,15,20,20,,,,,,NASHVILLE,TN,37115,HARTFORD,CT,6105,V,
1423,1.68,1.6,1.74,0.24,15,20,20,,,,,,NEW ORLEANS,LA,70112,HARTFORD,CT,6105,V,
130,4.99,3.64,5.15,0.24,15,10,20,,,,,,NEWARK,NJ,7101,HARTFORD,CT,6105,V,
1583,1.77,1.7,1.78,0.24,30,20,20,,,,,,OKLAHOMA CITY,OK,73101,HARTFORD,CT,6105,V,
1052,2.5,2.38,2.93,0.24,15,20,20,,,,,,PEORIA,IL,61601,HARTFORD,CT,6105,V,
213,3.99,3.45,4.36,0.24,15,20,20,,,,,,PHILADELPHIA,PA,19092,HARTFORD,CT,6105,V,
471,2.66,2.36,2.78,0.24,15,20,20,,,,,,PITTSBURGH,PA,15201,HARTFORD,CT,6105,V,
2994,1.32,1.2,1.4,0.24,15,30,40,,,,,,PORTLAND,WA,97201,HARTFORD,CT,6105,V,
459,3.02,2.71,3.33,0.24,15,20,20,,,,,,RICHMOND,VA,23218,HARTFORD,CT,6105,V,
2917,1.32,1.09,1.47,0.24,30,20,20,,,,,,SACRAMENTO,CA,94203,HARTFORD,CT,6105,V,
2272,1.36,1.2,1.5,0.24,30,20,20,,,,,,SALT LAKE CITY,UT,84101,HARTFORD,CT,6105,V,
1940,1.5,1.31,1.6,0.24,15,30,30,,,,,,SAN ANTONIO,TX,78201,HARTFORD,CT,6105,V,
2942,1.41,1.24,1.55,0.24,15,30,30,,,,,,SAN DIEGO,CA,92093,HARTFORD,CT,6105,V,
3003,1.41,1.24,1.65,0.24,30,20,30,,,,,,SAN FRANCISCO,CA,94101,HARTFORD,CT,6105,V,
931,2.12,1.89,2.3,0.24,15,20,20,,,,,,SAVANNAH,GA,31401,HARTFORD,CT,6105,V,
2958,1.23,1.18,1.35,0.24,30,20,20,,,,,,SEATTLE,WA,98101,HARTFORD,CT,6105,V,
1082,2.07,1.88,2.21,0.24,15,20,20,,,,,,ST. LOUIS,MO,63101,HARTFORD,CT,6105,V,
1288,1.36,1.28,1.66,0.24,15,20,20,,,,,,TAMPA,FL,33601,HARTFORD,CT,6105,V,
662,2.44,2.25,2.57,0.24,15,20,20,,,,,,TOLEDO,OH,43601,HARTFORD,CT,6105,V,
1477,1.45,1.06,1.68,0.24,30,20,20,,,,,,TULSA,OK,74101,HARTFORD,CT,6105,V,
475,2.83,2.61,2.98,0.24,15,20,20,,,,,,NORFOLK,VA,23501,HARTFORD,CT,6105,V,
344,3.37,2.85,3.68,0.24,15,20,30,,,,,,WASHINGTON,DC,20001,HARTFORD,CT,6105,V,
1513,1.87,1.82,1.98,0.24,30,20,30,,,,,,WICHITA,KS,67201,HARTFORD,CT,6105,V,
70,6.09,4.84,6.09,0.24,15,20,20,,,,,,WORCHESTER,MA,1601,HARTFORD,CT,6105,V,
734,1.89,1.7,2.09,0.24,15,20,20,,,,,,ATLANTA,GA,30301,DOVER,DE,19901,V,
108,3.75,3.18,5.31,0.24,15,20,20,,,,,,BALTIMORE,MD,21117,DOVER,DE,19901,V,
842,1.99,1.86,2.12,0.24,15,20,20,,,,,,BIRMINGHAM,AL,35201,DOVER,DE,19901,V,
379,1.3,1.12,1.45,0.24,15,20,20,,,,,,BOSTON,MA,2108,DOVER,DE,19901,V,
414,2.32,2.05,2.54,0.24,15,20,20,,,,,,BUFFALO,NY,14201,DOVER,DE,19901,V,
697,2.16,1.84,2.35,0.24,15,20,20,,,,,,CHATTANOOGA,TN,37401,DOVER,DE,19901,V,
781,2.2,2.04,2.48,0.24,15,20,20,,,,,,CHICAGO,IL,60290,DOVER,DE,19901,V,
574,2.45,2.28,2.54,0.24,15,20,20,,,,,,CINCINATTI,OH,45201,DOVER,DE,19901,V,
453,2.82,2.58,3.02,0.24,15,10,20,,,,,,CLEVELAND,OH,44101,DOVER,DE,19901,V,
476,2.69,2.36,3,0.24,15,10,20,,,,,,COLUMBUS,OH,43216,DOVER,DE,19901,V,
1428,1.33,1.2,1.43,0.24,15,20,20,,,,,,DALLAS,TX,75260,DOVER,DE,19901,V,
933,2.05,1.89,2.23,0.24,30,20,20,,,,,,DAVENPORT,IA,52801,DOVER,DE,19901,V,
1738,1.16,1.06,1.24,0.24,30,20,20,,,,,,DENVER,CO,80202,DOVER,DE,19901,V,
607,2.45,2.23,2.69,0.24,15,20,20,,,,,,DETROIT,MI,48201,DOVER,DE,19901,V,
1508,1.49,1.45,1.56,0.24,15,20,20,,,,,,HOUSTON,TX,77001,DOVER,DE,19901,V,
656,2.19,1.98,2.31,0.24,15,20,20,,,,,,INDIANAPOLIS,IN,46201,DOVER,DE,19901,V,
805,1.53,1.4,1.65,0.24,15,10,20,,,,,,JACKSONVILLE,FL,32099,DOVER,DE,19901,V,
1139,1.73,1.53,1.77,0.24,15,20,20,,,,,,KANSAS CITY,MO,64101,DOVER,DE,19901,V,
1112,1.72,1.58,1.84,0.24,15,20,20,,,,,,LITTLE ROCK,AR,72201,DOVER,DE,19901,V,
2767,1.28,1.11,1.29,0.24,15,20,20,,,,,,LOS ANGELES,CA,90005,DOVER,DE,19901,V,
684,2.35,2.29,2.42,0.24,15,20,20,,,,,,LOUISVILLE,KY,40201,DOVER,DE,19901,V,
972,1.81,1.73,1.96,0.24,15,20,20,,,,,,MEMPHIS,TN,37501,DOVER,DE,19901,V,
1199,0.93,0.81,0.95,0.24,15,20,20,,,,,,MIAMI,FL,33101,DOVER,DE,19901,V,
874,2.05,1.83,2.08,0.24,15,20,20,,,,,,MILWAUKEE,WI,53202,DOVER,DE,19901,V,
1195,1.63,1.55,1.64,0.24,15,20,20,,,,,,MINNEAPOLIS,MN,55401,DOVER,DE,19901,V,
1065,1.97,1.77,2.26,0.24,15,20,30,,,,,,MOBILE,AL,36601,DOVER,DE,19901,V,
764,2.12,2.09,2.24,0.24,15,10,20,,,,,,NASHVILLE,TN,37115,DOVER,DE,19901,V,
1183,1.53,1.36,1.64,0.24,15,20,20,,,,,,NEW ORLEANS,LA,70112,DOVER,DE,19901,V,
154,3.51,2.96,3.89,0.24,15,20,20,,,,,,NEWARK,NJ,7101,DOVER,DE,19901,V,
1441,1.59,1.38,1.76,0.24,15,20,30,,,,,,OKLAHOMA CITY,OK,73101,DOVER,DE,19901,V,
872,2.17,1.87,2.33,0.24,15,20,20,,,,,,PEORIA,IL,61601,DOVER,DE,19901,V,
76,6.41,4.98,7.79,0.24,15,20,20,,,,,,PHILADELPHIA,PA,19092,DOVER,DE,19901,V,
323,2.61,2.47,2.98,0.24,15,20,20,,,,,,PITTSBURGH,PA,15201,DOVER,DE,19901,V,
2923,1.6,1.18,1.66,0.24,15,30,40,,,,,,PORTLAND,WA,97201,DOVER,DE,19901,V,
202,3.53,3.46,4.71,0.24,15,10,20,,,,,,RICHMOND,VA,23218,DOVER,DE,19901,V,
2802,1.47,1.3,1.48,0.24,15,20,20,,,,,,SACRAMENTO,CA,94203,DOVER,DE,19901,V,
2201,1.08,0.93,1.27,0.24,30,30,40,,,,,,SALT LAKE CITY,UT,84101,DOVER,DE,19901,V,
1700,1.51,1.28,1.69,0.24,30,20,30,,,,,,SAN ANTONIO,TX,78201,DOVER,DE,19901,V,
2801,1.36,1.35,1.51,0.24,15,20,20,,,,,,SAN DIEGO,CA,92093,DOVER,DE,19901,V,
2888,1.52,1.44,1.55,0.24,15,20,20,,,,,,SAN FRANCISCO,CA,94101,DOVER,DE,19901,V,
674,1.98,1.69,2.02,0.24,15,20,20,,,,,,SAVANNAH,GA,31401,DOVER,DE,19901,V,
2849,1.39,1,1.4,0.24,30,20,20,,,,,,SEATTLE,WA,98101,DOVER,DE,19901,V,
902,2.24,2.2,2.3,0.24,15,10,20,,,,,,ST. LOUIS,MO,63101,DOVER,DE,19901,V,
1031,1.12,0.91,1.22,0.24,15,20,20,,,,,,TAMPA,FL,33601,DOVER,DE,19901,V,
553,2.51,2.44,2.56,0.24,15,20,20,,,,,,TOLEDO,OH,43601,DOVER,DE,19901,V,
1297,1.47,1.38,1.58,0.24,15,20,30,,,,,,TULSA,OK,74101,DOVER,DE,19901,V,
191,3.37,2.97,3.41,0.24,15,20,20,,,,,,NORFOLK,VA,23501,DOVER,DE,19901,V,
90,4.16,2.04,4.9,0.24,15,20,20,,,,,,WASHINGTON,DC,20001,DOVER,DE,19901,V,
1333,1.68,1.67,1.77,0.24,30,20,20,,,,,,WICHITA,KS,67201,DOVER,DE,19901,V,
340,1.3,1.12,1.45,0.24,15,20,20,,,,,,WORCHESTER,MA,1601,DOVER,DE,19901,V,
500,1.72,1.39,1.92,0.24,15,20,20,,,,,,ATLANTA,GA,30301,CHARLESTON,WV,25301,V,
363,2.02,1.45,2.47,0.24,15,20,20,,,,,,BALTIMORE,MD,21117,CHARLESTON,WV,25301,V,
564,1.67,1.45,1.88,0.24,30,20,30,,,,,,BIRMINGHAM,AL,35201,CHARLESTON,WV,25301,V,
747,1.02,0.97,1.02,0.24,15,20,20,,,,,,BOSTON,MA,2108,CHARLESTON,WV,25301,V,
429,1.95,1.36,2.04,0.24,30,20,20,,,,,,BUFFALO,NY,14201,CHARLESTON,WV,25301,V,
419,1.87,1.59,1.99,0.24,15,20,20,,,,,,CHATTANOOGA,TN,37401,CHARLESTON,WV,25301,V,
487,2.15,1.85,2.5,0.24,15,20,20,,,,,,CHICAGO,IL,60290,CHARLESTON,WV,25301,V,
200,2.61,1.47,3.1,0.24,15,20,20,,,,,,CINCINATTI,OH,45201,CHARLESTON,WV,25301,V,
251,2.53,1.98,2.95,0.24,15,20,30,,,,,,CLEVELAND,OH,44101,CHARLESTON,WV,25301,V,
163,4.06,3.02,5.17,0.24,15,10,20,,,,,,COLUMBUS,OH,43216,CHARLESTON,WV,25301,V,
1049,1.19,1.03,1.26,0.24,15,20,30,,,,,,DALLAS,TX,75260,CHARLESTON,WV,25301,V,
626,1.87,1.68,2.08,0.24,15,30,40,,,,,,DAVENPORT,IA,52801,CHARLESTON,WV,25301,V,
1391,1.11,0.98,1.17,0.24,15,30,40,,,,,,DENVER,CO,80202,CHARLESTON,WV,25301,V,
366,2,1.82,2.29,0.24,15,20,30,,,,,,DETROIT,MI,48201,CHARLESTON,WV,25301,V,
1168,1.45,1.23,1.46,0.24,15,10,20,,,,,,HOUSTON,TX,77001,CHARLESTON,WV,25301,V,
310,2.67,2.42,2.85,0.24,15,20,20,,,,,,INDIANAPOLIS,IN,46201,CHARLESTON,WV,25301,V,
645,1.19,0.94,1.48,0.24,15,30,40,,,,,,JACKSONVILLE,FL,32099,CHARLESTON,WV,25301,V,
793,1.38,1.29,1.41,0.24,30,20,30,,,,,,KANSAS CITY,MO,64101,CHARLESTON,WV,25301,V,
734,1.31,1.08,1.57,0.24,30,20,30,,,,,,LITTLE ROCK,AR,72201,CHARLESTON,WV,25301,V,
2389,1.03,0.67,1.28,0.24,30,20,30,,,,,,LOS ANGELES,CA,90005,CHARLESTON,WV,25301,V,
246,2.41,2.02,3.24,0.24,30,20,30,,,,,,LOUISVILLE,KY,40201,CHARLESTON,WV,25301,V,
593,2.11,1.81,2.61,0.24,30,20,20,,,,,,MEMPHIS,TN,37501,CHARLESTON,WV,25301,V,
1042,0.91,0.72,1.01,0.24,15,30,40,,,,,,MIAMI,FL,33101,CHARLESTON,WV,25301,V,
587,2.01,1.75,2.5,0.24,15,30,30,,,,,,MILWAUKEE,WI,53202,CHARLESTON,WV,25301,V,
899,1.69,1.55,1.78,0.24,15,30,40,,,,,,MINNEAPOLIS,MN,55401,CHARLESTON,WV,25301,V,
816,1.8,1.69,1.87,0.24,15,20,20,,,,,,MOBILE,AL,36601,CHARLESTON,WV,25301,V,
379,2.52,2.18,2.53,0.24,30,20,30,,,,,,NASHVILLE,TN,37115,CHARLESTON,WV,25301,V,
906,1.43,1.28,1.55,0.24,30,20,20,,,,,,NEW ORLEANS,LA,70112,CHARLESTON,WV,25301,V,
522,1.32,1.17,1.43,0.24,15,20,20,,,,,,NEWARK,NJ,7101,CHARLESTON,WV,25301,V,
1063,1.47,1.34,1.6,0.24,15,30,40,,,,,,OKLAHOMA CITY,OK,73101,CHARLESTON,WV,25301,V,
527,1.82,1.49,2.14,0.24,15,20,30,,,,,,PEORIA,IL,61601,CHARLESTON,WV,25301,V,
463,1.49,1.29,1.72,0.24,15,20,20,,,,,,PHILADELPHIA,PA,19092,CHARLESTON,WV,25301,V,
228,2.68,1.94,2.77,0.24,15,20,20,,,,,,PITTSBURGH,PA,15201,CHARLESTON,WV,25301,V,
2579,1.6,1.18,1.66,0.24,15,30,40,,,,,,PORTLAND,WA,97201,CHARLESTON,WV,25301,V,
313,2.28,1.77,2.5,0.24,15,20,20,,,,,,RICHMOND,VA,23218,CHARLESTON,WV,25301,V,
2500,1.42,1.3,1.51,0.24,15,30,40,,,,,,SACRAMENTO,CA,94203,CHARLESTON,WV,25301,V,
1855,0.88,0.79,0.89,0.24,30,30,30,,,,,,SALT LAKE CITY,UT,84101,CHARLESTON,WV,25301,V,
1322,1.32,1.24,1.49,0.24,15,30,40,,,,,,SAN ANTONIO,TX,78201,CHARLESTON,WV,25301,V,
2422,1.35,1.28,1.65,0.24,15,30,30,,,,,,SAN DIEGO,CA,92093,CHARLESTON,WV,25301,V,
2586,1.43,1.3,1.54,0.24,15,30,40,,,,,,SAN FRANCISCO,CA,94101,CHARLESTON,WV,25301,V,
515,1.8,1.59,1.95,0.24,15,30,40,,,,,,SAVANNAH,GA,31401,CHARLESTON,WV,25301,V,
2554,1.32,1.13,1.58,0.24,15,30,40,,,,,,SEATTLE,WA,98101,CHARLESTON,WV,25301,V,
562,1.92,1.73,1.93,0.24,30,20,20,,,,,,ST. LOUIS,MO,63101,CHARLESTON,WV,25301,V,
873,0.94,0.73,1.05,0.24,15,30,40,,,,,,TAMPA,FL,33601,CHARLESTON,WV,25301,V,
307,2.41,1.11,2.98,0.24,15,20,20,,,,,,TOLEDO,OH,43601,CHARLESTON,WV,25301,V,
957,1.52,1.37,1.61,0.24,15,30,40,,,,,,TULSA,OK,74101,CHARLESTON,WV,25301,V,
408,2.08,2.03,2.29,0.24,30,20,20,,,,,,NORFOLK,VA,23501,CHARLESTON,WV,25301,V,
361,1.63,1.2,2.23,0.24,30,20,20,,,,,,WASHINGTON,DC,20001,CHARLESTON,WV,25301,V,
988,1.55,1.33,1.74,0.24,15,30,40,,,,,,WICHITA,KS,67201,CHARLESTON,WV,25301,V,
708,1.02,0.97,1.02,0.24,15,20,20,,,,,,WORCHESTER,MA,1601,CHARLESTON,WV,25301,V,
406,1.6,1.34,1.83,0.24,15,10,20,,,,,,ATLANTA,GA,30301,RALEIGH,NC,27587,V,
296,1.45,1.19,1.73,0.24,15,20,20,,,,,,BALTIMORE,MD,21117,RALEIGH,NC,27587,V,
554,1.63,1.52,1.78,0.24,15,20,20,,,,,,BIRMINGHAM,AL,35201,RALEIGH,NC,27587,V,
694,1.22,0.94,1.38,0.24,15,20,20,,,,,,BOSTON,MA,2108,RALEIGH,NC,27587,V,
619,1.33,1.22,1.38,0.24,15,20,20,,,,,,BUFFALO,NY,14201,RALEIGH,NC,27587,V,
470,1.72,1.57,1.91,0.24,15,20,20,,,,,,CHATTANOOGA,TN,37401,RALEIGH,NC,27587,V,
805,1.61,1.46,1.77,0.24,15,20,20,,,,,,CHICAGO,IL,60290,RALEIGH,NC,27587,V,
519,1.78,1.57,1.91,0.24,15,20,20,,,,,,CINCINATTI,OH,45201,RALEIGH,NC,27587,V,
569,1.67,1.5,1.85,0.24,15,20,20,,,,,,CLEVELAND,OH,44101,RALEIGH,NC,27587,V,
481,1.76,1.63,1.94,0.24,15,10,20,,,,,,COLUMBUS,OH,43216,RALEIGH,NC,27587,V,
1193,1.05,0.95,1.08,0.24,15,20,20,,,,,,DALLAS,TX,75260,RALEIGH,NC,27587,V,
944,1.45,1.26,1.58,0.24,15,20,20,,,,,,DAVENPORT,IA,52801,RALEIGH,NC,27587,V,
1687,1.07,0.67,1.08,0.24,30,20,20,,,,,,DENVER,CO,80202,RALEIGH,NC,27587,V,
683,1.54,1.36,1.7,0.24,15,20,20,,,,,,DETROIT,MI,48201,RALEIGH,NC,27587,V,
1201,1.3,1.16,1.37,0.24,15,10,20,,,,,,HOUSTON,TX,77001,RALEIGH,NC,27587,V,
628,1.58,1.44,1.78,0.24,15,20,20,,,,,,INDIANAPOLIS,IN,46201,RALEIGH,NC,27587,V,
468,1.06,1.04,1.19,0.24,15,10,20,,,,,,JACKSONVILLE,FL,32099,RALEIGH,NC,27587,V,
1089,1.26,1.2,1.37,0.24,15,20,20,,,,,,KANSAS CITY,MO,64101,RALEIGH,NC,27587,V,
886,1.67,1.16,1.77,0.24,15,20,30,,,,,,LITTLE ROCK,AR,72201,RALEIGH,NC,27587,V,
2541,1.28,1.15,1.34,0.24,15,20,20,,,,,,LOS ANGELES,CA,90005,RALEIGH,NC,27587,V,
564,1.57,1.32,1.7,0.24,15,20,20,,,,,,LOUISVILLE,KY,40201,RALEIGH,NC,27587,V,
746,1.68,1.49,1.86,0.24,15,10,20,,,,,,MEMPHIS,TN,37501,RALEIGH,NC,27587,V,
822,0.59,0.48,0.63,0.24,15,20,20,,,,,,MIAMI,FL,33101,RALEIGH,NC,27587,V,
905,1.71,1.7,1.78,0.24,15,20,20,,,,,,MILWAUKEE,WI,53202,RALEIGH,NC,27587,V,
1217,1.41,1.4,1.46,0.24,15,20,20,,,,,,MINNEAPOLIS,MN,55401,RALEIGH,NC,27587,V,
737,1.27,1.17,1.36,0.24,15,10,20,,,,,,MOBILE,AL,36601,RALEIGH,NC,27587,V,
537,1.6,1.41,1.8,0.24,15,10,20,,,,,,NASHVILLE,TN,37115,RALEIGH,NC,27587,V,
877,1.27,1.19,1.35,0.24,15,20,20,,,,,,NEW ORLEANS,LA,70112,RALEIGH,NC,27587,V,
470,1.64,1.27,1.73,0.24,15,10,20,,,,,,NEWARK,NJ,7101,RALEIGH,NC,27587,V,
1215,1.23,1.05,1.41,0.24,15,20,30,,,,,,OKLAHOMA CITY,OK,73101,RALEIGH,NC,27587,V,
844,1.56,1.47,1.72,0.24,15,20,20,,,,,,PEORIA,IL,61601,RALEIGH,NC,27587,V,
388,1.24,1.04,1.34,0.24,15,20,20,,,,,,PHILADELPHIA,PA,19092,RALEIGH,NC,27587,V,
481,1.41,1.24,1.55,0.24,15,20,20,,,,,,PITTSBURGH,PA,15201,RALEIGH,NC,27587,V,
2885,0.94,0.54,1.15,0.24,90,30,40,,,,,,PORTLAND,WA,97201,RALEIGH,NC,27587,V,
139,2.71,2.24,2.71,0.24,15,10,20,,,,,,RICHMOND,VA,23218,RALEIGH,NC,27587,V,
2807,1.19,1.08,1.27,0.24,15,30,40,,,,,,SACRAMENTO,CA,94203,RALEIGH,NC,27587,V,
2163,1.1,0.87,1.16,0.24,15,30,40,,,,,,SALT LAKE CITY,UT,84101,RALEIGH,NC,27587,V,
1395,1.14,1.03,1.25,0.24,15,20,20,,,,,,SAN ANTONIO,TX,78201,RALEIGH,NC,27587,V,
2555,0.98,0.88,1.06,0.24,30,20,30,,,,,,SAN DIEGO,CA,92093,RALEIGH,NC,27587,V,
2839,1.19,1.08,1.27,0.24,15,30,40,,,,,,SAN FRANCISCO,CA,94101,RALEIGH,NC,27587,V,
337,1.53,1.36,1.55,0.24,15,10,20,,,,,,SAVANNAH,GA,31401,RALEIGH,NC,27587,V,
2872,1.09,0.93,1.14,0.24,30,30,30,,,,,,SEATTLE,WA,98101,RALEIGH,NC,27587,V,
846,1.67,1.53,1.72,0.24,15,20,20,,,,,,ST. LOUIS,MO,63101,RALEIGH,NC,27587,V,
695,0.72,0.62,0.79,0.24,15,20,20,,,,,,TAMPA,FL,33601,RALEIGH,NC,27587,V,
627,1.62,1.46,1.77,0.24,15,20,20,,,,,,TOLEDO,OH,43601,RALEIGH,NC,27587,V,
1151,1.38,1.26,1.56,0.24,15,20,30,,,,,,TULSA,OK,74101,RALEIGH,NC,27587,V,
172,3.04,2.85,3.27,0.24,15,20,20,,,,,,NORFOLK,VA,23501,RALEIGH,NC,27587,V,
248,2.05,1.59,2.45,0.24,15,20,20,,,,,,WASHINGTON,DC,20001,RALEIGH,NC,27587,V,
1284,1.37,1.18,1.53,0.24,15,30,40,,,,,,WICHITA,KS,67201,RALEIGH,NC,27587,V,
655,1.22,0.94,1.38,0.24,15,20,20,,,,,,WORCHESTER,MA,1601,RALEIGH,NC,27587,V,
238,2.1,1.64,2.3,0.24,15,10,20,,,,,,ATLANTA,GA,30301,COLUMBIA,SC,29044,V,
523,1.21,1.11,1.26,0.24,15,20,20,,,,,,BALTIMORE,MD,21117,COLUMBIA,SC,29044,V,
395,1.88,1.77,2.26,0.24,15,20,20,,,,,,BIRMINGHAM,AL,35201,COLUMBIA,SC,29044,V,
921,1.01,0.84,1.2,0.24,15,20,20,,,,,,BOSTON,MA,2108,COLUMBIA,SC,29044,V,
770,1.57,1.31,1.68,0.24,15,20,30,,,,,,BUFFALO,NY,14201,COLUMBIA,SC,29044,V,
359,1.7,1.61,1.81,0.24,15,20,20,,,,,,CHATTANOOGA,TN,37401,COLUMBIA,SC,29044,V,
826,1.58,1.46,1.67,0.24,15,20,20,,,,,,CHICAGO,IL,60290,COLUMBIA,SC,29044,V,
541,1.71,1.49,1.85,0.24,15,20,20,,,,,,CINCINATTI,OH,45201,COLUMBIA,SC,29044,V,
625,1.52,1.23,1.7,0.24,15,20,20,,,,,,CLEVELAND,OH,44101,COLUMBIA,SC,29044,V,
536,1.59,1.44,1.74,0.24,15,20,20,,,,,,COLUMBUS,OH,43216,COLUMBIA,SC,29044,V,
1033,1.24,1.11,1.45,0.24,15,20,20,,,,,,DALLAS,TX,75260,COLUMBIA,SC,29044,V,
956,1.56,1.35,1.7,0.24,15,20,30,,,,,,DAVENPORT,IA,52801,COLUMBIA,SC,29044,V,
1614,0.99,0.9,1.19,0.24,30,20,30,,,,,,DENVER,CO,80202,COLUMBIA,SC,29044,V,
739,1.39,1.32,1.54,0.24,15,20,20,,,,,,DETROIT,MI,48201,COLUMBIA,SC,29044,V,
1024,1.24,1.15,1.32,0.24,15,20,20,,,,,,HOUSTON,TX,77001,COLUMBIA,SC,29044,V,
642,1.6,1.48,1.67,0.24,15,20,20,,,,,,INDIANAPOLIS,IN,46201,COLUMBIA,SC,29044,V,
273,1.04,0.79,1.05,0.24,15,10,20,,,,,,JACKSONVILLE,FL,32099,COLUMBIA,SC,29044,V,
1017,1.41,1.23,1.5,0.24,15,20,30,,,,,,KANSAS CITY,MO,64101,COLUMBIA,SC,29044,V,
767,1.83,1.73,1.84,0.24,15,20,20,,,,,,LITTLE ROCK,AR,72201,COLUMBIA,SC,29044,V,
2422,1.35,1.19,1.51,0.24,15,20,20,,,,,,LOS ANGELES,CA,90005,COLUMBIA,SC,29044,V,
530,1.74,1.66,1.84,0.24,15,20,30,,,,,,LOUISVILLE,KY,40201,COLUMBIA,SC,29044,V,
627,1.7,1.61,1.87,0.24,15,20,30,,,,,,MEMPHIS,TN,37501,COLUMBIA,SC,29044,V,
627,0.63,0.53,0.7,0.24,15,20,20,,,,,,MIAMI,FL,33101,COLUMBIA,SC,29044,V,
926,1.54,1.34,1.63,0.24,15,20,20,,,,,,MILWAUKEE,WI,53202,COLUMBIA,SC,29044,V,
1238,1.37,1.25,1.42,0.24,15,20,20,,,,,,MINNEAPOLIS,MN,55401,COLUMBIA,SC,29044,V,
560,1.27,1.12,1.49,0.24,15,20,20,,,,,,MOBILE,AL,36601,COLUMBIA,SC,29044,V,
464,1.7,1.48,1.88,0.24,15,20,20,,,,,,NASHVILLE,TN,37115,COLUMBIA,SC,29044,V,
700,1.33,1.16,1.52,0.24,15,20,20,,,,,,NEW ORLEANS,LA,70112,COLUMBIA,SC,29044,V,
697,1.07,0.98,1.16,0.24,15,20,20,,,,,,NEWARK,NJ,7101,COLUMBIA,SC,29044,V,
1097,1.26,0.96,1.34,0.24,15,30,40,,,,,,OKLAHOMA CITY,OK,73101,COLUMBIA,SC,29044,V,
856,1.59,1.4,1.77,0.24,15,20,30,,,,,,PEORIA,IL,61601,COLUMBIA,SC,29044,V,
616,1.06,0.91,1.12,0.24,15,20,20,,,,,,PHILADELPHIA,PA,19092,COLUMBIA,SC,29044,V,
558,1.54,1.49,1.58,0.24,15,20,20,,,,,,PITTSBURGH,PA,15201,COLUMBIA,SC,29044,V,
2813,0.94,0.54,1.15,0.24,90,30,40,,,,,,PORTLAND,WA,97201,COLUMBIA,SC,29044,V,
361,1.79,1.56,2.02,0.24,15,20,20,,,,,,RICHMOND,VA,23218,COLUMBIA,SC,29044,V,
2714,1.19,1.08,1.27,0.24,15,30,40,,,,,,SACRAMENTO,CA,94203,COLUMBIA,SC,29044,V,
2089,1.1,0.87,1.16,0.24,15,30,40,,,,,,SALT LAKE CITY,UT,84101,COLUMBIA,SC,29044,V,
