PC-Miler Practical Mileage,Spot Avg Linehaul Rate,Spot Low Linehaul Rate,Spot High Linehaul Rate,Spot Fuel Surcharge,Spot Time Frame,Spot Origin Geo Expansion,Spot Destination Geo Expansion,Spot # of Companies,Spot # of Reports,Spot Your Own Avg Linehaul Rate,Spot Your Own # of Reports,Spot Error,Orig City,Orig State,Orig Postal Code,Dest City,Dest State,Dest Postal Code,Truck Type,ID
437,1.42,1.28,1.5,0.27,15,10,20,,,,,,KANSAS CITY,MO,64101,MINNEAPOLIS,MN,55401,V,
856,1.56,1.44,1.61,0.27,15,20,20,,,,,,LITTLE ROCK,AR,72201,MINNEAPOLIS,MN,55401,V,
1926,1.36,1.29,1.49,0.27,15,20,20,,,,,,LOS ANGELES,CA,90005,MINNEAPOLIS,MN,55401,V,
708,1.44,1.27,1.46,0.27,15,20,20,,,,,,LOUISVILLE,KY,40201,MINNEAPOLIS,MN,55401,V,
827,1.59,1.33,1.73,0.27,15,20,20,,,,,,MEMPHIS,TN,37501,MINNEAPOLIS,MN,55401,V,
1796,0.83,0.72,0.86,0.27,15,30,30,,,,,,MIAMI,FL,33101,MINNEAPOLIS,MN,55401,V,
336,1.81,1.62,2.09,0.27,15,20,20,,,,,,MILWAUKEE,WI,53202,MINNEAPOLIS,MN,55401,V,
1,235.61,211.98,292.3,0.27,15,10,20,,,,,,MINNEAPOLIS,MN,55401,MINNEAPOLIS,MN,55401,V,
1222,1.55,1.23,1.63,0.27,30,20,20,,,,,,MOBILE,AL,36601,MINNEAPOLIS,MN,55401,V,
881,1.5,1.33,1.81,0.27,15,20,20,,,,,,NASHVILLE,TN,37115,MINNEAPOLIS,MN,55401,V,
1219,1.18,1.12,1.27,0.27,15,20,30,,,,,,NEW ORLEANS,LA,70112,MINNEAPOLIS,MN,55401,V,
1193,1.02,0.93,1.11,0.27,15,20,20,,,,,,NEWARK,NJ,7101,MINNEAPOLIS,MN,55401,V,
791,1.22,1.02,1.44,0.27,30,20,20,,,,,,OKLAHOMA CITY,OK,73101,MINNEAPOLIS,MN,55401,V,
454,1.55,1.26,1.62,0.27,15,20,20,,,,,,PEORIA,IL,61601,MINNEAPOLIS,MN,55401,V,
1172,1.13,0.99,1.22,0.27,15,20,20,,,,,,PHILADELPHIA,PA,19092,MINNEAPOLIS,MN,55401,V,
874,1.3,1.19,1.4,0.27,15,20,20,,,,,,PITTSBURGH,PA,15201,MINNEAPOLIS,MN,55401,V,
1722,1.07,1,1.08,0.27,15,20,30,,,,,,PORTLAND,WA,97201,MINNEAPOLIS,MN,55401,V,
1212,1.27,1.21,1.37,0.27,15,20,20,,,,,,RICHMOND,VA,23218,MINNEAPOLIS,MN,55401,V,
1951,1.17,1.07,1.23,0.27,15,20,30,,,,,,SACRAMENTO,CA,94203,MINNEAPOLIS,MN,55401,V,
1308,0.96,0.88,1.05,0.27,30,20,30,,,,,,SALT LAKE CITY,UT,84101,MINNEAPOLIS,MN,55401,V,
1213,1.23,1.16,1.3,0.27,15,30,30,,,,,,SAN ANTONIO,TX,78201,MINNEAPOLIS,MN,55401,V,
1986,1.35,1.32,1.42,0.27,15,20,20,,,,,,SAN DIEGO,CA,92093,MINNEAPOLIS,MN,55401,V,
2038,1.21,1.16,1.25,0.27,15,20,30,,,,,,SAN FRANCISCO,CA,94101,MINNEAPOLIS,MN,55401,V,
1366,1.42,1.25,1.59,0.27,15,20,20,,,,,,SAVANNAH,GA,31401,MINNEAPOLIS,MN,55401,V,
1656,1.06,0.91,1.16,0.27,15,20,30,,,,,,SEATTLE,WA,98101,MINNEAPOLIS,MN,55401,V,
556,1.52,1.32,1.65,0.27,15,10,20,,,,,,ST. LOUIS,MO,63101,MINNEAPOLIS,MN,55401,V,
1587,0.83,0.74,0.93,0.27,15,20,30,,,,,,TAMPA,FL,33601,MINNEAPOLIS,MN,55401,V,
658,1.39,1.32,1.42,0.27,15,20,20,,,,,,TOLEDO,OH,43601,MINNEAPOLIS,MN,55401,V,
705,1.45,1.22,1.67,0.27,15,20,20,,,,,,TULSA,OK,74101,MINNEAPOLIS,MN,55401,V,
1306,1.38,1.34,1.45,0.27,30,20,20,,,,,,NORFOLK,VA,23501,MINNEAPOLIS,MN,55401,V,
1111,1.13,1.07,1.19,0.27,15,30,30,,,,,,WASHINGTON,DC,20001,MINNEAPOLIS,MN,55401,V,
637,1.49,1.33,1.78,0.27,15,20,20,,,,,,WICHITA,KS,67201,MINNEAPOLIS,MN,55401,V,
1366,0.93,0.76,1.1,0.27,15,20,20,,,,,,WORCHESTER,MA,1601,MINNEAPOLIS,MN,55401,V,
327,2.15,1.88,2.28,0.27,15,10,20,,,,,,ATLANTA,GA,30301,MOBILE,AL,36601,V,
1000,1.38,1.02,1.72,0.27,30,20,20,,,,,,BALTIMORE,MD,21117,MOBILE,AL,36601,V,
257,2.38,1.86,3.56,0.27,15,10,20,,,,,,BIRMINGHAM,AL,35201,MOBILE,AL,36601,V,
1427,0.92,0.86,1,0.27,30,20,30,,,,,,BOSTON,MA,2108,MOBILE,AL,36601,V,
1162,1.23,0.99,1.35,0.27,30,20,30,,,,,,BUFFALO,NY,14201,MOBILE,AL,36601,V,
400,2.11,1.86,2.32,0.27,30,20,20,,,,,,CHATTANOOGA,TN,37401,MOBILE,AL,36601,V,
917,1.31,0.9,1.59,0.27,15,20,20,,,,,,CHICAGO,IL,60290,MOBILE,AL,36601,V,
724,1.5,1.13,1.76,0.27,30,20,20,,,,,,CINCINATTI,OH,45201,MOBILE,AL,36601,V,
975,1.38,1.35,1.39,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,MOBILE,AL,36601,V,
825,1.8,1.63,1.83,0.27,15,20,30,,,,,,COLUMBUS,OH,43216,MOBILE,AL,36601,V,
594,1.27,1.18,1.31,0.27,15,20,20,,,,,,DALLAS,TX,75260,MOBILE,AL,36601,V,
947,1.72,1.38,1.73,0.27,15,30,30,,,,,,DAVENPORT,IA,52801,MOBILE,AL,36601,V,
1409,1.05,0.85,1.27,0.27,15,30,40,,,,,,DENVER,CO,80202,MOBILE,AL,36601,V,
980,1.63,1.14,1.8,0.27,15,20,30,,,,,,DETROIT,MI,48201,MOBILE,AL,36601,V,
468,1.71,1.31,2.14,0.27,15,10,20,,,,,,HOUSTON,TX,77001,MOBILE,AL,36601,V,
734,1.57,1.5,1.69,0.27,15,20,30,,,,,,INDIANAPOLIS,IN,46201,MOBILE,AL,36601,V,
404,1.49,1.1,1.95,0.27,15,10,20,,,,,,JACKSONVILLE,FL,32099,MOBILE,AL,36601,V,
909,1.39,1.24,1.49,0.27,15,30,40,,,,,,KANSAS CITY,MO,64101,MOBILE,AL,36601,V,
451,2.26,1.99,2.58,0.27,30,20,20,,,,,,LITTLE ROCK,AR,72201,MOBILE,AL,36601,V,
2012,1.39,1.24,1.55,0.27,30,20,20,,,,,,LOS ANGELES,CA,90005,MOBILE,AL,36601,V,
621,1.99,1.53,2,0.27,30,20,30,,,,,,LOUISVILLE,KY,40201,MOBILE,AL,36601,V,
397,2.26,1.56,2.67,0.27,30,20,20,,,,,,MEMPHIS,TN,37501,MOBILE,AL,36601,V,
723,0.74,0.63,0.83,0.27,15,20,20,,,,,,MIAMI,FL,33101,MOBILE,AL,36601,V,
1016,1.46,1.4,1.54,0.27,30,20,20,,,,,,MILWAUKEE,WI,53202,MOBILE,AL,36601,V,
1222,1.51,1.33,1.55,0.27,30,20,20,,,,,,MINNEAPOLIS,MN,55401,MOBILE,AL,36601,V,
1,420.4,389.74,488.65,0.27,60,20,20,,,,,,MOBILE,AL,36601,MOBILE,AL,36601,V,
456,1.89,1.65,2.08,0.27,15,20,20,,,,,,NASHVILLE,TN,37115,MOBILE,AL,36601,V,
144,4.02,3.61,4.02,0.27,30,20,20,,,,,,NEW ORLEANS,LA,70112,MOBILE,AL,36601,V,
1200,1.4,0.88,1.76,0.27,30,20,20,,,,,,NEWARK,NJ,7101,MOBILE,AL,36601,V,
796,1.34,1.11,1.47,0.27,15,30,40,,,,,,OKLAHOMA CITY,OK,73101,MOBILE,AL,36601,V,
848,1.67,1.48,1.67,0.27,30,20,30,,,,,,PEORIA,IL,61601,MOBILE,AL,36601,V,
1089,1.23,1.1,1.25,0.27,30,20,20,,,,,,PHILADELPHIA,PA,19092,MOBILE,AL,36601,V,
1000,1.33,1.1,1.52,0.27,15,30,40,,,,,,PITTSBURGH,PA,15201,MOBILE,AL,36601,V,
2658,1.1,1.04,1.32,0.27,15,30,40,,,,,,PORTLAND,WA,97201,MOBILE,AL,36601,V,
863,1.6,1.5,1.67,0.27,30,20,20,,,,,,RICHMOND,VA,23218,MOBILE,AL,36601,V,
2394,1.36,1.3,1.37,0.27,30,20,30,,,,,,SACRAMENTO,CA,94203,MOBILE,AL,36601,V,
1935,1.06,0.98,1.21,0.27,15,30,40,,,,,,SALT LAKE CITY,UT,84101,MOBILE,AL,36601,V,
663,1.46,1.33,1.53,0.27,15,30,30,,,,,,SAN ANTONIO,TX,78201,MOBILE,AL,36601,V,
1940,1.43,1.3,1.61,0.27,15,30,40,,,,,,SAN DIEGO,CA,92093,MOBILE,AL,36601,V,
2391,1.33,1.18,1.43,0.27,15,30,40,,,,,,SAN FRANCISCO,CA,94101,MOBILE,AL,36601,V,
540,1.59,1.35,1.66,0.27,30,10,20,,,,,,SAVANNAH,GA,31401,MOBILE,AL,36601,V,
2734,0.98,0.94,1.01,0.27,15,30,40,,,,,,SEATTLE,WA,98101,MOBILE,AL,36601,V,
680,1.76,1.6,1.9,0.27,30,20,20,,,,,,ST. LOUIS,MO,63101,MOBILE,AL,36601,V,
515,1.06,0.98,1.11,0.27,15,10,20,,,,,,TAMPA,FL,33601,MOBILE,AL,36601,V,
920,1.53,1.31,1.56,0.27,15,20,20,,,,,,TOLEDO,OH,43601,MOBILE,AL,36601,V,
721,1.52,1.4,1.64,0.27,30,20,30,,,,,,TULSA,OK,74101,MOBILE,AL,36601,V,
896,1.61,1.44,1.85,0.27,30,20,30,,,,,,NORFOLK,VA,23501,MOBILE,AL,36601,V,
972,1.09,0.93,1.27,0.27,15,30,40,,,,,,WASHINGTON,DC,20001,MOBILE,AL,36601,V,
897,1.47,1.37,1.63,0.27,15,30,40,,,,,,WICHITA,KS,67201,MOBILE,AL,36601,V,
1388,0.92,0.86,1,0.27,30,20,30,,,,,,WORCHESTER,MA,1601,MOBILE,AL,36601,V,
255,2.24,1.62,3.51,0.27,15,10,20,,,,,,ATLANTA,GA,30301,NASHVILLE,TN,37115,V,
697,1.03,0.88,1.16,0.27,15,20,20,,,,,,BALTIMORE,MD,21117,NASHVILLE,TN,37115,V,
202,2.25,1.96,2.65,0.27,15,20,20,,,,,,BIRMINGHAM,AL,35201,NASHVILLE,TN,37115,V,
1100,0.81,0.73,0.86,0.27,30,20,20,,,,,,BOSTON,MA,2108,NASHVILLE,TN,37115,V,
707,1.16,1.09,1.17,0.27,15,20,20,,,,,,BUFFALO,NY,14201,NASHVILLE,TN,37115,V,
140,3.1,2.67,3.21,0.27,15,20,20,,,,,,CHATTANOOGA,TN,37401,NASHVILLE,TN,37115,V,
462,1.67,1.61,1.71,0.27,15,10,10,,,,,,CHICAGO,IL,60290,NASHVILLE,TN,37115,V,
268,2.05,1.77,2.37,0.27,15,20,20,,,,,,CINCINATTI,OH,45201,NASHVILLE,TN,37115,V,
520,1.49,1.36,1.6,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,NASHVILLE,TN,37115,V,
370,1.84,1.56,1.85,0.27,15,10,20,,,,,,COLUMBUS,OH,43216,NASHVILLE,TN,37115,V,
672,0.95,0.87,0.96,0.27,15,10,20,,,,,,DALLAS,TX,75260,NASHVILLE,TN,37115,V,
542,1.26,1.08,1.27,0.27,15,20,30,,,,,,DAVENPORT,IA,52801,NASHVILLE,TN,37115,V,
1150,0.88,0.8,0.9,0.27,15,20,30,,,,,,DENVER,CO,80202,NASHVILLE,TN,37115,V,
524,1.45,1.34,1.47,0.27,15,20,20,,,,,,DETROIT,MI,48201,NASHVILLE,TN,37115,V,
791,1.28,1.03,1.58,0.27,15,10,20,,,,,,HOUSTON,TX,77001,NASHVILLE,TN,37115,V,
279,1.85,1.4,2.21,0.27,15,20,20,,,,,,INDIANAPOLIS,IN,46201,NASHVILLE,TN,37115,V,
605,0.99,0.79,1.06,0.27,15,20,20,,,,,,JACKSONVILLE,FL,32099,NASHVILLE,TN,37115,V,
553,1.41,1.31,1.43,0.27,15,20,20,,,,,,KANSAS CITY,MO,64101,NASHVILLE,TN,37115,V,
356,1.51,1.29,1.8,0.27,15,20,20,,,,,,LITTLE ROCK,AR,72201,NASHVILLE,TN,37115,V,
2011,1.56,1.39,1.83,0.27,15,20,20,,,,,,LOS ANGELES,CA,90005,NASHVILLE,TN,37115,V,
166,2.61,2.22,2.96,0.27,15,10,20,,,,,,LOUISVILLE,KY,40201,NASHVILLE,TN,37115,V,
216,2.12,1.79,2.27,0.27,15,10,20,,,,,,MEMPHIS,TN,37501,NASHVILLE,TN,37115,V,
924,0.72,0.54,0.74,0.27,15,20,20,,,,,,MIAMI,FL,33101,NASHVILLE,TN,37115,V,
561,1.32,1.2,1.39,0.27,15,20,20,,,,,,MILWAUKEE,WI,53202,NASHVILLE,TN,37115,V,
881,1.47,1.39,1.54,0.27,15,20,30,,,,,,MINNEAPOLIS,MN,55401,NASHVILLE,TN,37115,V,
456,1.78,1.51,1.79,0.27,15,20,30,,,,,,MOBILE,AL,36601,NASHVILLE,TN,37115,V,
1,342.83,246.35,369.39,0.27,15,10,20,,,,,,NASHVILLE,TN,37115,NASHVILLE,TN,37115,V,
541,1.36,1.35,1.5,0.27,15,10,20,,,,,,NEW ORLEANS,LA,70112,NASHVILLE,TN,37115,V,
874,0.92,0.81,0.98,0.27,15,20,20,,,,,,NEWARK,NJ,7101,NASHVILLE,TN,37115,V,
686,1.27,1.15,1.31,0.27,30,20,20,,,,,,OKLAHOMA CITY,OK,73101,NASHVILLE,TN,37115,V,
443,1.83,1.54,1.99,0.27,15,20,30,,,,,,PEORIA,IL,61601,NASHVILLE,TN,37115,V,
800,1.04,0.94,1.16,0.27,15,20,20,,,,,,PHILADELPHIA,PA,19092,NASHVILLE,TN,37115,V,
550,1.35,1.24,1.43,0.27,15,20,30,,,,,,PITTSBURGH,PA,15201,NASHVILLE,TN,37115,V,
2349,1.05,0.74,1.27,0.27,30,20,30,,,,,,PORTLAND,WA,97201,NASHVILLE,TN,37115,V,
614,1.27,1.19,1.49,0.27,15,20,20,,,,,,RICHMOND,VA,23218,NASHVILLE,TN,37115,V,
2270,1.33,1.18,1.44,0.27,15,30,40,,,,,,SACRAMENTO,CA,94203,NASHVILLE,TN,37115,V,
1623,0.81,0.69,0.94,0.27,30,20,20,,,,,,SALT LAKE CITY,UT,84101,NASHVILLE,TN,37115,V,
944,1.55,1.39,1.65,0.27,30,20,20,,,,,,SAN ANTONIO,TX,78201,NASHVILLE,TN,37115,V,
2045,1.55,1.48,1.66,0.27,30,20,20,,,,,,SAN DIEGO,CA,92093,NASHVILLE,TN,37115,V,
2309,1.42,1.28,1.54,0.27,30,20,20,,,,,,SAN FRANCISCO,CA,94101,NASHVILLE,TN,37115,V,
507,1.47,1.21,1.58,0.27,15,20,20,,,,,,SAVANNAH,GA,31401,NASHVILLE,TN,37115,V,
2421,0.94,0.77,1.05,0.27,30,20,30,,,,,,SEATTLE,WA,98101,NASHVILLE,TN,37115,V,
309,2.01,1.93,2.23,0.27,15,10,20,,,,,,ST. LOUIS,MO,63101,NASHVILLE,TN,37115,V,
715,0.87,0.72,1.04,0.27,15,20,20,,,,,,TAMPA,FL,33601,NASHVILLE,TN,37115,V,
465,1.6,1.51,1.75,0.27,15,20,20,,,,,,TOLEDO,OH,43601,NASHVILLE,TN,37115,V,
621,1.43,1.4,1.46,0.27,15,20,20,,,,,,TULSA,OK,74101,NASHVILLE,TN,37115,V,
708,1.31,1.19,1.47,0.27,15,20,20,,,,,,NORFOLK,VA,23501,NASHVILLE,TN,37115,V,
666,0.96,0.89,0.96,0.27,15,30,30,,,,,,WASHINGTON,DC,20001,NASHVILLE,TN,37115,V,
747,1.48,1.39,1.51,0.27,15,20,20,,,,,,WICHITA,KS,67201,NASHVILLE,TN,37115,V,
1060,0.81,0.73,0.86,0.27,30,20,20,,,,,,WORCHESTER,MA,1601,NASHVILLE,TN,37115,V,
467,1.62,1.58,1.76,0.27,15,10,20,,,,,,ATLANTA,GA,30301,NEW ORLEANS,LA,70112,V,
1117,1.22,1.09,1.33,0.27,15,20,20,,,,,,BALTIMORE,MD,21117,NEW ORLEANS,LA,70112,V,
343,2.14,1.9,2.55,0.27,15,20,20,,,,,,BIRMINGHAM,AL,35201,NEW ORLEANS,LA,70112,V,
1520,1.14,0.99,1.22,0.27,15,30,40,,,,,,BOSTON,MA,2108,NEW ORLEANS,LA,70112,V,
1247,1.24,1.21,1.26,0.27,15,20,20,,,,,,BUFFALO,NY,14201,NEW ORLEANS,LA,70112,V,
489,1.8,1.6,2.09,0.27,15,20,20,,,,,,CHATTANOOGA,TN,37401,NEW ORLEANS,LA,70112,V,
923,1.58,1.42,1.76,0.27,15,20,20,,,,,,CHICAGO,IL,60290,NEW ORLEANS,LA,70112,V,
808,1.77,1.64,1.88,0.27,15,20,20,,,,,,CINCINATTI,OH,45201,NEW ORLEANS,LA,70112,V,
1059,1.32,0.96,1.49,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,NEW ORLEANS,LA,70112,V,
909,1.47,1.41,1.64,0.27,15,20,20,,,,,,COLUMBUS,OH,43216,NEW ORLEANS,LA,70112,V,
506,1.67,1.34,1.89,0.27,15,10,20,,,,,,DALLAS,TX,75260,NEW ORLEANS,LA,70112,V,
944,1.64,1.33,1.83,0.27,15,20,20,,,,,,DAVENPORT,IA,52801,NEW ORLEANS,LA,70112,V,
1377,1.08,1.02,1.16,0.27,15,20,20,,,,,,DENVER,CO,80202,NEW ORLEANS,LA,70112,V,
1064,1.34,1.14,1.58,0.27,15,20,30,,,,,,DETROIT,MI,48201,NEW ORLEANS,LA,70112,V,
348,1.96,1.95,2.16,0.27,15,10,10,,,,,,HOUSTON,TX,77001,NEW ORLEANS,LA,70112,V,
818,1.48,1.42,1.53,0.27,15,20,20,,,,,,INDIANAPOLIS,IN,46201,NEW ORLEANS,LA,70112,V,
546,1.33,1.02,1.48,0.27,15,20,30,,,,,,JACKSONVILLE,FL,32099,NEW ORLEANS,LA,70112,V,
907,1.55,1.41,1.67,0.27,15,20,20,,,,,,KANSAS CITY,MO,64101,NEW ORLEANS,LA,70112,V,
444,2.08,1.92,2.12,0.27,15,20,20,,,,,,LITTLE ROCK,AR,72201,NEW ORLEANS,LA,70112,V,
1891,1.26,1.19,1.27,0.27,15,20,20,,,,,,LOS ANGELES,CA,90005,NEW ORLEANS,LA,70112,V,
705,1.7,1.39,2.09,0.27,15,20,20,,,,,,LOUISVILLE,KY,40201,NEW ORLEANS,LA,70112,V,
395,2.06,1.72,2.42,0.27,15,20,20,,,,,,MEMPHIS,TN,37501,NEW ORLEANS,LA,70112,V,
864,1.25,1.24,1.51,0.27,30,10,10,,,,,,MIAMI,FL,33101,NEW ORLEANS,LA,70112,V,
1016,1.66,1.51,1.68,0.27,30,20,20,,,,,,MILWAUKEE,WI,53202,NEW ORLEANS,LA,70112,V,
1219,1.39,1.28,1.44,0.27,15,20,30,,,,,,MINNEAPOLIS,MN,55401,NEW ORLEANS,LA,70112,V,
144,2.98,2.46,3.3,0.27,15,20,30,,,,,,MOBILE,AL,36601,NEW ORLEANS,LA,70112,V,
541,2,1.94,2.05,0.27,15,20,20,,,,,,NASHVILLE,TN,37115,NEW ORLEANS,LA,70112,V,
1,432.06,349.73,432.07,0.27,15,20,20,,,,,,NEW ORLEANS,LA,70112,NEW ORLEANS,LA,70112,V,
1293,1.21,1.07,1.29,0.27,15,20,20,,,,,,NEWARK,NJ,7101,NEW ORLEANS,LA,70112,V,
708,1.44,1.42,1.57,0.27,15,10,20,,,,,,OKLAHOMA CITY,OK,73101,NEW ORLEANS,LA,70112,V,
845,1.8,1.67,1.87,0.27,15,20,20,,,,,,PEORIA,IL,61601,NEW ORLEANS,LA,70112,V,
1219,1.21,1.11,1.27,0.27,15,20,30,,,,,,PHILADELPHIA,PA,19092,NEW ORLEANS,LA,70112,V,
1091,1.36,1.17,1.43,0.27,30,20,20,,,,,,PITTSBURGH,PA,15201,NEW ORLEANS,LA,70112,V,
2627,1.2,1.15,1.46,0.27,15,30,40,,,,,,PORTLAND,WA,97201,NEW ORLEANS,LA,70112,V,
1004,1.55,1.46,1.64,0.27,30,20,30,,,,,,RICHMOND,VA,23218,NEW ORLEANS,LA,70112,V,
2274,1.32,1.26,1.37,0.27,30,20,30,,,,,,SACRAMENTO,CA,94203,NEW ORLEANS,LA,70112,V,
1904,1.13,0.97,1.34,0.27,15,30,40,,,,,,SALT LAKE CITY,UT,84101,NEW ORLEANS,LA,70112,V,
542,1.72,1.45,1.9,0.27,15,20,30,,,,,,SAN ANTONIO,TX,78201,NEW ORLEANS,LA,70112,V,
1819,1.29,1.2,1.32,0.27,15,30,30,,,,,,SAN DIEGO,CA,92093,NEW ORLEANS,LA,70112,V,
2270,1.37,1.32,1.38,0.27,30,20,30,,,,,,SAN FRANCISCO,CA,94101,NEW ORLEANS,LA,70112,V,
682,1.27,1.08,1.38,0.27,15,10,20,,,,,,SAVANNAH,GA,31401,NEW ORLEANS,LA,70112,V,
2703,1.1,0.92,1.48,0.27,15,30,40,,,,,,SEATTLE,WA,98101,NEW ORLEANS,LA,70112,V,
678,1.84,1.61,2.25,0.27,15,20,20,,,,,,ST. LOUIS,MO,63101,NEW ORLEANS,LA,70112,V,
656,1.17,0.94,1.33,0.27,15,20,20,,,,,,TAMPA,FL,33601,NEW ORLEANS,LA,70112,V,
1005,1.49,1.32,1.53,0.27,15,20,30,,,,,,TOLEDO,OH,43601,NEW ORLEANS,LA,70112,V,
655,1.58,1.46,1.85,0.27,15,20,20,,,,,,TULSA,OK,74101,NEW ORLEANS,LA,70112,V,
1036,1.5,1.24,1.64,0.27,30,20,20,,,,,,NORFOLK,VA,23501,NEW ORLEANS,LA,70112,V,
1085,1.23,1.11,1.33,0.27,15,30,30,,,,,,WASHINGTON,DC,20001,NEW ORLEANS,LA,70112,V,
865,1.6,1.46,1.97,0.27,30,20,20,,,,,,WICHITA,KS,67201,NEW ORLEANS,LA,70112,V,
1480,1.14,0.99,1.22,0.27,15,30,40,,,,,,WORCHESTER,MA,1601,NEW ORLEANS,LA,70112,V,
870,1.96,1.91,2,0.27,15,10,20,,,,,,ATLANTA,GA,30301,NEWARK,NJ,7101,V,
189,3.04,2.62,3.04,0.27,15,20,20,,,,,,BALTIMORE,MD,21117,NEWARK,NJ,7101,V,
951,1.79,1.21,2.1,0.27,15,20,30,,,,,,BIRMINGHAM,AL,35201,NEWARK,NJ,7101,V,
227,1.97,1.7,1.98,0.27,15,20,20,,,,,,BOSTON,MA,2108,NEWARK,NJ,7101,V,
369,2.08,1.58,2.28,0.27,15,10,20,,,,,,BUFFALO,NY,14201,NEWARK,NJ,7101,V,
807,2.06,1.95,2.07,0.27,15,10,20,,,,,,CHATTANOOGA,TN,37401,NEWARK,NJ,7101,V,
779,2.19,1.82,2.67,0.27,15,10,20,,,,,,CHICAGO,IL,60290,NEWARK,NJ,7101,V,
623,1.88,1.01,2.5,0.27,15,10,20,,,,,,CINCINATTI,OH,45201,NEWARK,NJ,7101,V,
451,2.58,2.39,2.76,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,NEWARK,NJ,7101,V,
526,2.55,2.34,2.66,0.27,15,10,20,,,,,,COLUMBUS,OH,43216,NEWARK,NJ,7101,V,
1538,1.42,1.33,1.52,0.27,15,20,20,,,,,,DALLAS,TX,75260,NEWARK,NJ,7101,V,
931,2.17,1.99,2.21,0.27,15,20,20,,,,,,DAVENPORT,IA,52801,NEWARK,NJ,7101,V,
1768,1.08,1.04,1.09,0.27,15,20,20,,,,,,DENVER,CO,80202,NEWARK,NJ,7101,V,
605,2.34,2.08,2.61,0.27,15,20,20,,,,,,DETROIT,MI,48201,NEWARK,NJ,7101,V,
1618,1.54,1.4,1.54,0.27,15,10,20,,,,,,HOUSTON,TX,77001,NEWARK,NJ,7101,V,
704,2.2,2.11,2.25,0.27,15,10,20,,,,,,INDIANAPOLIS,IN,46201,NEWARK,NJ,7101,V,
935,1.54,1.4,1.6,0.27,15,20,20,,,,,,JACKSONVILLE,FL,32099,NEWARK,NJ,7101,V,
1188,1.72,1.67,1.9,0.27,15,20,20,,,,,,KANSAS CITY,MO,64101,NEWARK,NJ,7101,V,
1222,1.6,1.37,1.76,0.27,15,20,20,,,,,,LITTLE ROCK,AR,72201,NEWARK,NJ,7101,V,
2779,1.36,1.2,1.58,0.27,15,20,20,,,,,,LOS ANGELES,CA,90005,NEWARK,NJ,7101,V,
727,2.28,2.12,2.53,0.27,15,20,20,,,,,,LOUISVILLE,KY,40201,NEWARK,NJ,7101,V,
1083,2.24,1.97,2.84,0.27,15,10,20,,,,,,MEMPHIS,TN,37501,NEWARK,NJ,7101,V,
1331,1.11,0.96,1.21,0.27,15,20,20,,,,,,MIAMI,FL,33101,NEWARK,NJ,7101,V,
872,2.11,1.86,2.31,0.27,15,20,20,,,,,,MILWAUKEE,WI,53202,NEWARK,NJ,7101,V,
1193,1.57,1.41,1.71,0.27,15,20,20,,,,,,MINNEAPOLIS,MN,55401,NEWARK,NJ,7101,V,
1200,1.72,1.51,1.93,0.27,30,20,30,,,,,,MOBILE,AL,36601,NEWARK,NJ,7101,V,
874,2.06,1.91,2.2,0.27,15,10,20,,,,,,NASHVILLE,TN,37115,NEWARK,NJ,7101,V,
1293,1.82,1.8,1.83,0.27,15,20,20,,,,,,NEW ORLEANS,LA,70112,NEWARK,NJ,7101,V,
1,244.16,223,244.17,0.27,15,10,20,,,,,,NEWARK,NJ,7101,NEWARK,NJ,7101,V,
1453,1.76,1.56,1.95,0.27,15,20,20,,,,,,OKLAHOMA CITY,OK,73101,NEWARK,NJ,7101,V,
921,1.98,1.72,2.1,0.27,15,20,20,,,,,,PEORIA,IL,61601,NEWARK,NJ,7101,V,
85,5.94,5.64,6.78,0.27,15,10,20,,,,,,PHILADELPHIA,PA,19092,NEWARK,NJ,7101,V,
360,2.63,2.4,2.84,0.27,15,20,20,,,,,,PITTSBURGH,PA,15201,NEWARK,NJ,7101,V,
2884,1.25,1.17,1.43,0.27,15,20,30,,,,,,PORTLAND,WA,97201,NEWARK,NJ,7101,V,
331,2.73,2.48,2.84,0.27,15,10,20,,,,,,RICHMOND,VA,23218,NEWARK,NJ,7101,V,
2805,1.4,1.35,1.43,0.27,15,20,20,,,,,,SACRAMENTO,CA,94203,NEWARK,NJ,7101,V,
2161,1.28,1.22,1.29,0.27,30,20,30,,,,,,SALT LAKE CITY,UT,84101,NEWARK,NJ,7101,V,
1810,1.42,1.41,1.63,0.27,30,20,20,,,,,,SAN ANTONIO,TX,78201,NEWARK,NJ,7101,V,
2810,1.53,1.31,1.65,0.27,30,20,20,,,,,,SAN DIEGO,CA,92093,NEWARK,NJ,7101,V,
2891,1.34,1.11,1.51,0.27,15,20,20,,,,,,SAN FRANCISCO,CA,94101,NEWARK,NJ,7101,V,
804,1.87,1.71,2.02,0.27,15,10,20,,,,,,SAVANNAH,GA,31401,NEWARK,NJ,7101,V,
2847,1.06,1,1.07,0.27,15,20,20,,,,,,SEATTLE,WA,98101,NEWARK,NJ,7101,V,
951,2.21,2.18,2.26,0.27,15,20,20,,,,,,ST. LOUIS,MO,63101,NEWARK,NJ,7101,V,
1162,1.31,1.13,1.37,0.27,15,20,20,,,,,,TAMPA,FL,33601,NEWARK,NJ,7101,V,
